,error
358,53.64
359,6.014074997403137
360,30.030569105691058
361,1.372093023255814
362,39.99295774647887
363,29.461038940388928
364,4.17566478646253
365,9.0
366,1.841744045215987
367,2.4751166407465006
368,171.20833333333334
369,20.56438127090301
370,1.383142101505385
371,1.8863242716446529
372,148.84121621621622
373,3.1022220670228493
374,112.73170731707317
375,32.5
376,1.4552142488384099
377,5.380129589632829
378,5.4419942473633744
379,9.259887005649718
380,39.687087087087086
381,47.13660337552743
382,11.599025974025974
383,3.3340471092077086
384,564.0
385,3.5208682300390843
386,276.2
387,26.75
388,2.3554166666666667
389,14.023333333333333
390,62.3469387755102
391,2.588728718777184
392,24.45263157894737
393,140.15555555555557
394,1.749367088607595
395,69.0
396,9.165761646184624
397,25.597701149425287
398,1.6017851406543986
399,1.3225806451612903
400,22.24200913242009
401,2.5952458482578966
402,360.15686274509807
403,1.2513156679900286
404,23.142857142857142
405,2.0405405405405403
406,5.347988802121703
407,1.8326812898656426
408,29.25
409,164.11111111111111
410,165.46813725490196
411,8.708345080349591
412,17.86314525810324
413,23.07427258805513
414,4.0978260869565215
415,6.775974025974026
416,30.470588235294116
417,2.129032258064516
418,1.1593722645992246
419,2.0
420,1.25
421,3.0
422,101.45161290322581
423,1.4215824066801703
424,20.157894736842106
425,125.0
426,21.416666666666668
427,80.05238095238096
428,9.0
429,166.6
430,2.3224233156915064
431,4.0
432,21.848484848484848
433,3.4256575415995707
434,3.393939393939394
435,1.0
436,1.0
437,2.19497220608977
438,518.0
439,8.458646616541353
440,20.857142857142858
441,3.2391261722191578
442,24.64027149321267
443,11.478918058870326
444,37.18518518518518
445,41.0
446,27.641025641025642
447,3.0
448,1.241238793806031
449,54.32142857142857
450,4.750877192982456
451,40.0
452,68.23214285714286
453,3.9074074074074074
454,170.0
455,896.0588235294117
456,10.301775147928995
457,1.7728194726166329
458,23.489690721649485
459,6.603021069024136
460,14.75
461,5.73702614540602
462,11.333333333333334
463,3.4934803665896728
464,2.9113311837862734
465,1.0
466,22.05128205128205
467,52.8
468,6.642394822006472
469,251.4
470,4.142857142857143
471,2.5714285714285716
472,1.7689530685920578
473,49.5
474,9.460340775558167
475,1.4
476,2.5059876255738143
477,39.4375
478,5.0
479,7.565024082993701
480,1.9514285714285715
481,4.0
482,31.3
483,33.0
484,2.0
485,1.6666666666666667
486,5.7701149425287355
487,1.0
488,3.7233357812083896
489,52.0703125
490,21.333333333333332
491,8.953020134228188
492,178.52173913043478
493,6.128101736972705
494,1.8471177944862156
495,1.3944444444444444
496,6.308990982225325
497,35.14666666666667
498,17.0
499,3.7547892720306515
500,7.326211058554885
501,32.583333333333336
502,1.0
503,13.0
504,9.0
505,269.0
506,2.6683770640335793
507,6.546163413700727
508,9.0
509,37.833333333333336
510,1.46635407616023
511,60.0
512,47.916666666666664
513,13.8
514,2.3333333333333335
515,2.069464544138929
516,68.40696278511405
517,17.288888888888888
518,23.4
519,3.1035120147874307
520,2.1574834702464436
521,6.976981140221482
522,19.26923076923077
523,2.0
524,1.5
525,6.142857142857143
526,30.11111111111111
527,22.368181818181817
528,36.0
529,2.6873197184723665
530,2.435754189944134
531,23.238805970149254
532,12.193798449612403
533,11.022872340425533
534,4.2
535,18.74074074074074
536,3.1394658753709197
537,22.28125
538,26.14468085106383
539,35.0
540,9.807321375392299
541,3.244131455399061
542,3734.222222222222
543,26.444444444444443
544,123.8960739030023
545,11.038461538461538
546,13.777777777777779
547,10.132184305321935
548,7.517142857142857
549,46.38202247191011
550,2.6346153846153846
551,12.433460076045627
552,4.265905383360522
553,2.898960980817053
554,4.504946858572642
555,25.945473251028808
556,33.77217379732517
557,1.2362436208122027
558,1.3225993058233707
559,4.368979887660808
560,1.6169179032097243
561,5.573084872755458
562,2.1977435749558447
563,2.7225524657628566
564,4.151515151515151
565,1.873356124727744
566,1.1337274201647598
567,45.10783055198973
568,2.6189523824063756
569,1.8258128100549025
570,12.650789967653232
571,3.247768672686466
572,2.4861666084261382
573,1.6667953071935782
574,1.019448654869093
575,1.2660057787181376
576,1.7586998210744142
577,3.756401384083045
578,4.721798750505557
579,14.665079677355893
580,6.067174199190863
581,1.7159247154040156
582,10.615186378487856
583,213.12711370262392
584,2.9849222254031873
585,5.450862401908512
586,3.829391545081845
587,24.60970580839829
588,4.752814733545659
589,1.8639719688345482
590,1.690865146033519
591,8.815873015873017
592,34.69987168618106
593,1.6884850205878177
594,1.2924388094569714
595,2.688371772282051
596,3.581576091738276
597,1.0044742952237646
598,3.004290098327801
599,9.895533382441572
600,16.278897136797454
601,4.690265338858441
602,198.02736860454982
603,3.366782598779862
604,1.3212793406199606
605,17.14231418339485
606,22.849185225168213
607,23.071769697661587
608,7.870917618622853
609,14.129557020105114
610,2.0764207424098267
611,1.7590807766420464
612,212.75049686592263
613,1.3164567646959517
614,2.02791056726754
615,6.969350716295453
616,1.574061498452466
617,2.0904078822984538
618,1.092509892093522
619,6.049605967406349
620,2.8173967481724618
621,1.5598016146263016
622,2.2656727329695294
623,1.0303854074918397
624,1.5598016146263016
625,12.294345054266302
626,1.5473787495792486
627,2.128608796718147
628,7.366103210772175
629,3.0394702636894566
630,1.3819957061637753
631,2.2021904862723427
632,2.217052154779017
633,2.396017430729097
634,2.03323229845914
635,15.961246686774517
636,2.42369401806582
637,2.0904078822984538
638,1.019448654869093
639,4.513821110389674
640,1.0875170336747924
641,2.478981065249966
642,2.2308052146295223
643,1.1077825750720898
644,1.8081115211377161
645,4.215408975462535
646,1.1500638063889852
647,2.8213316171308214
648,3.461682306541548
649,1.4209540312009497
650,8.733567046450482
651,70.74689754689754
652,2.9322111548840293
653,5.986879758003529
654,3.3841867483569525
655,1.6161654631256888
656,7.733362007168458
657,5.2995399766864395
658,2.0457441077135416
659,1.2517274660699187
660,6.8346263008514665
661,2.1318622765714057
662,1.6523802234807898
663,1.9443402126328955
664,11.321809592341145
665,4.18996131336177
666,1.4980396545419767
667,15.571428571428571
668,10.002615908124202
669,1.4844539368905123
670,6.596838846341861
671,2.9396179102292863
672,1.2787097900789544
673,97.45612305902503
674,5.318381606687822
675,6.860959433183283
676,1.2260403247550855
677,3.2556844547563806
678,3.858041850050189
679,7.241504854368932
680,18.131611316113162
681,74.30807989329996
682,2.048692229047086
683,3.9582356995175743
684,1.4474899448830627
685,1.1049951055222031
686,3.1315304795795216
687,1.4209540312009497
688,5.578699848760345
689,2.039534310288977
690,2.083311923684435
691,1.813953488372093
692,26.8
693,8.125
694,2.0835504764740915
695,10.882352941176471
696,1.2304609218436873
697,7.327357895685074
698,7.5
699,12.333333333333334
700,4.78125
701,20.021978021978022
702,19.463211903540277
703,3.7351374212526354
704,9.833333333333334
705,1.6734006734006734
706,1.7272727272727273
707,5.422247925313603
708,2.0
709,6.87631064094003
710,2.1396396396396398
711,2.180088965608817
712,5.758722582111604
713,234.74285714285713
714,4.17910447761194
715,265.5266272189349
716,42.041666666666664
717,3.2222222222222223
718,19.41176470588235
719,11.557971014492754
720,79.21387283236994
721,4.589507390994614
722,1.066914498141264
723,8.123809523809523
724,12.2
725,2.7369182945203576
726,5.061224489795919
727,7.477024070021882
728,2.6666666666666665
729,1.9286591657249545
730,2.568527918781726
731,10.876017532874139
732,19.196428571428573
733,14.925133689839573
734,600.1623376623377
735,2.5419621749408985
736,3.4648910411622276
737,14.771672771672772
738,205.19021590598524
739,6.75
740,6.5
741,1.2076621151354248
742,2.953276660716233
743,2.6019522992860846
744,75.8840579710145
745,8.558823529411764
746,37.58888888888889
747,3.604651162790698
748,2.458606685410809
749,45.854304635761586
750,4.357142857142857
751,6.98250030096418
752,3.3292913982569154
753,1.6027397260273972
754,6.4790389801421915
755,13.331320556576529
756,3.3911075612353567
757,5.75
758,32.224137931034484
759,114.86666666666666
760,17.0
761,5.0
762,1.7718212522479933
763,32.17865429234339
764,215.08333333333334
765,27.868
766,1.8
767,12.195555555555556
768,28.173384596304103
769,5.456666666666667
770,1.3232876712328767
771,1.041749345186126
772,4.923076923076923
773,4.7952941176470585
774,6.422012638835695
775,2.5755541311021894
776,7.1161886242100145
777,32.13
778,3.5469216975493127
779,7.627906976744186
780,8.161572700296736
781,17.81186365648517
782,1.0005213764337852
783,51.5
784,4.706375838926174
785,109.84681905545358
786,2.3999889112716923
787,1.4926478329531496
788,10.814823529411765
789,71.82758620689656
790,1.1875
791,6.530618686868687
792,1.645010395010395
793,26.0
794,112.74218462670099
795,1.4681396725192346
796,1.3255896580091198
797,9.166666666666666
798,20.761012183692596
799,70.36170212765957
800,9.413793103448276
801,5.381563421828909
802,1.6326297775242442
803,2.3417721518987342
804,1.0611801127777982
805,2.194352482960078
806,45.014925373134325
807,31.24570591540252
808,6.59858407079646
809,15.696969696969697
810,139.0
811,5.0
812,20.93587962962963
813,5.719616390584132
814,1.2774005819592629
815,1.2095412844036697
816,13.653846153846153
817,3.581818181818182
818,12.917061328451467
819,13.295698924731182
820,2.9806138933764137
821,18.772481040086674
822,11.670315433224928
823,81.13392857142857
824,26.22457627118644
825,525.5
826,1.954845723072419
827,35.962765957446805
828,2.529323407629284
829,1.158611999754857
830,4.645346079096506
831,1.5007731971102056
832,1.1314677327241576
833,1.2040328160521894
834,4.7813159204569695
835,3.501583446827363
836,1.332622081838725
837,2.4687689317858577
838,3.4987214043817816
839,1.6349791334500814
840,9.322872340425532
841,1.804174168400077
842,1.281236373588189
843,1.1264665063142012
844,1.2671537874873915
845,1.9219858156028369
846,1.2934955408535913
847,1.3635879684098735
848,1.004549703857466
849,2.037991028841002
850,2.0104804767262574
851,2.415453649994528
852,2.3066118699383535
853,1.118044193662788
854,2.4687689317858577
855,10.654784240150093
856,2.315650929899857
857,1.2100197354821722
858,3.0752856779786995
859,1.926967053825643
860,1.3635879684098735
861,3.072411296162201
862,1.5341588385994875
863,1.3649407181510833
864,1.2756143394512514
865,2.5240470400770167
866,1.3679106314173555
867,1.1752350943949585
868,1.4056590940008162
869,5.153714282614239
870,2.669519033660841
871,1.3155544529893326
872,1.0466087811271299
873,5.701148236267715
874,1.4987706085457901
875,3.501583446827363
876,2.442268361272415
877,2.754217557935456
878,2.3942428035043806
879,1.3449725185903654
880,1.801643761789275
881,1.2752503065717566
882,2.6691866162676745
883,2.3017902374773005
884,1.7942239750225948
885,4.707103238504205
886,1.4658845067497843
887,5.153714282614239
888,3.079621020420173
889,1.503998761274339
890,1.158611999754857
891,1.9476706008239033
892,1.49329891208927
893,1.207215331570104
894,4.501835155630015
895,1.1752350943949585
896,1.0001905614606081
897,1.8826990836129163
898,1.3159378364874967
899,2.1110962432676548
900,1.4469725164163476
901,1.1961524848288312
902,4.0488759646571975
903,2.525914034342194
904,2.89045816039945
905,2.861358956760467
906,1.4987706085457901
907,1.4393230841176128
908,2.9345834706398546
909,3.6613020805551533
910,2.5240470400770167
911,1.3483386923901393
912,3.64893370690254
913,1.1146158622587001
914,1.290019990773489
915,1.516522952138281
916,1.277346816271875
917,1.505970075307174
918,2.2776774577315395
919,1.895491020252197
920,4.2766141941039635
921,1.9584791014546123
922,3.346436183690808
923,1.2332656919848466
924,1.270414556999003
925,1.3584864312063991
926,1.0980427860903585
927,2.4689852063327278
928,1.6735730409545309
929,2.230227927492906
930,1.1277826093055225
931,8.382575757575758
932,1.5145316160777547
933,1.0621851203908725
934,1.2769967511655467
935,2.1866584137523564
936,1.5467739391071147
937,3.64893370690254
938,1.0561406722227311
939,1.8965699335109576
940,9.060696976690515
941,1.7801144345822815
942,3.123343105133069
943,1.2709659379844247
944,5.07855335615419
945,1.9476706008239033
946,2.388539699540573
947,1.2945501305534288
948,9.844346549192364
949,1.774442967464236
950,1.3083119795003204
951,1.4469725164163476
952,1.0320941977918723
953,2.1554769289011197
954,1.5252941087440188
955,1.2120717478807665
956,1.431707457178041
957,1.101717046738296
958,1.1314677327241576
959,2.343541679727499
960,2.0224075290882007
961,2.0270285099101075
962,3.093101241085539
963,4.682780315523214
964,4.22646469360861
965,2.4706162539631915
966,29.564055674083104
967,3.4801705468327016
968,1.3608669762460879
969,3.7618445275177033
970,2.335908471707421
971,6.580022734665979
972,1.6996788008565311
973,3.3711482059059175
974,3.5186037794642635
975,5.877267641059157
976,2.7901993196725083
977,2.524279638708521
978,1.290881767028973
979,1.05958993564224
980,4.164296562680027
981,2.5290884972522267
982,1.249910480116908
983,7.287632892167498
984,10.590462924450254
985,2.3970779956920985
986,2.35500638929198
987,2.0628742318614366
988,6.361573313417973
989,51.75029733805805
990,1.9838879108950764
991,3.010542776432607
992,10.028036195809998
993,7.896964094310105
994,14.151217432324552
995,11.924520629037655
996,14.46615151464686
997,11.268374151054804
998,24.697339362709013
999,2.8914389176771795
1000,1.7943058304523325
1001,10.028036195809998
1002,7.4548999825152515
1003,5.714135347656492
1004,6.977069780157303
1005,9.364076811850374
1006,4.470281024620741
1007,31.350714413165516
1008,12.220736292143675
1009,1.840567612687813
1010,7.831256437872642
1011,10.637970160784125
1012,2.3347659318822496
1013,2.906818418687977
1014,4.018843765063408
1015,6.064845955615205
1016,3.10965414772117
1017,1.5557461202861202
1018,3.9823710459738626
1019,3.61024719474296
1020,2.684760057322997
1021,1.980545364192897
1022,6.833280132847456
1023,2.7901993196725083
1024,2.19873212257656
1025,6.227481641246855
1026,7.186465583401212
1027,1.4932240390228504
1028,10.028036195809998
1029,3.12938958433842
1030,1.7270071814141918
1031,6.146350365822931
1032,1.4099863964219654
1033,51.75029733805805
1034,1.8535837535213318
1035,3.559965848687653
1036,2.955322466013702
1037,4.106851567539087
1038,34.45450839417411
1039,6.6123571817892
1040,1.612713278506661
1041,2.0589836545781632
1042,2.5931008714573007
1043,2.359168302809875
1044,1.1380799032498488
1045,3.8813288244732838
1046,2.548147322493035
1047,3.3332802024287465
1048,34.6828545371637
1049,1.7293193529916977
1050,14.16314510620668
1051,1.7477846979593903
1052,5.45280093568524
1053,3.154275161032573
1054,1.8981219126902535
1055,2.5476594712587923
1056,26.881723131024522
1057,1.5567749861489173
1058,3.853865336658354
1059,5.918429260800728
1060,3.3721105712891775
1061,2.0021038885664537
1062,3.0465485921889193
1063,5.030706853669664
1064,2.750549182328533
1065,1.544549805967583
1066,8.836313538838112
1067,2.7197838708594824
1068,1.5580382029717441
1069,1.1411921856737353
1070,4.1212793307273285
1071,14.881237331081081
1072,1.5507473576455064
1073,1.5822093616000479
1074,1.9603979164883296
1075,1.0222354384269412
1076,10.597595814006015
1077,3.913895692182093
1078,11.396945651391356
1079,91.52781730854754
1080,9.90824011201614
1081,2.5931008714573007
1082,3.112670408981556
1083,3.6822506310716743
1084,3.742327406695499
1085,5.097629653660748
1086,39.9391531929106
1087,4.252000472436295
1088,6.719578862117838
1089,1.2521591342652008
1090,8.497368877103316
1091,32.105027173913044
1092,3.4008592010908405
1093,10.29655609374405
1094,1.0050323508267434
1095,5.439824353109613
1096,3.8813288244732838
1097,3.553744032226921
1098,2.474571115707507
1099,1.5430167375660955
1100,1.7757291971514975
1101,8.801825458829835
1102,15.809099082612605
1103,7.492645522316306
1104,3.742661934606312
1105,62.37119650188571
1106,3.917205283708565
1107,3.583075099651716
1108,1.588699678254728
1109,3.338713102569548
1110,25.037286337299427
1111,7.48043736760637
1112,2.315731763376195
1113,3.83210414386124
1114,8.10627911882314
1115,6.03061106721473
1116,1.0578893145601884
1117,4.333570709679128
1118,1.6558019355221754
1119,1.118096959477901
1120,12.676493278100537
1121,936.5192307692307
1122,18.03596881673399
1123,8.427133343658046
1124,5.823393634328462
1125,1.6290673820419757
1126,5.616592226420631
1127,6.008109812873577
1128,6.065959458040122
1129,1.1369708881211489
1130,1.281388299328159
1131,81.85137436146923
1132,11.76933876656508
1133,3.821345434879729
1134,2.1185004568749752
1135,2.1864563066510527
1136,4.138808786916699
1137,1.489065005431128
1138,6.571135508043043
1139,1.7707351776533913
1140,5.008522318568806
1141,1.0356801321881617
1142,2.891791758620925
1143,2.1185004568749752
1144,1.002679859822717
1145,17.6324749305072
1146,2.854988913525499
1147,1.3239475269733474
1148,1.1163851889618253
1149,3.7480434933167115
1150,1.0134288651067174
1151,8.111744314108108
1152,2.6198469967687967
1153,4.418389041444291
1154,2.2639483495950548
1155,11.298721794412607
1156,32.18270841228896
1157,1.0634877509821938
1158,10.713880678047898
1159,3.358245209733512
1160,1.553010226234859
1161,11.278147406498288
1162,2.6257693132061606
1163,9.603468479025077
1164,11.235087391285747
1165,9.781036972056217
1166,1.0546412091440527
1167,2.3808383233532933
1168,1.884052189421317
1169,1.1022494004607915
1170,8.817548552481261
1171,1.6402143344867892
1172,2.8076888858837807
1173,8.379491736271548
1174,1.5470538525485742
1175,18.038461999664243
1176,1.9191242627211837
1177,5.733257823104296
1178,3.297752808988764
1179,2.806591722277792
1180,2.411507402422611
1181,10.884946310572687
1182,25.083451243377446
1183,4.412174779036475
1184,19.724273917362233
1185,5.687959162872479
1186,20.561390844355053
1187,2.355691056910569
1188,3.827302966159936
1189,1.0346496322106078
1190,12.659700292817362
1191,22.080819191854758
1192,24.911336962296588
1193,3.029297935454822
1194,1.9343648650579344
1195,1.988077855665744
1196,3.597122521917097
1197,2.023597135277717
1198,2.8980807349392435
1199,1.6457501922825755
1200,2.685313711232571
1201,7.566929525716203
1202,1.207020068511364
1203,5.279879211697393
1204,150.7345542943079
1205,1.249062994381372
1206,2.286374321147767
1207,7.326438510718315
1208,49.41216323043804
1209,24.74128218294532
1210,5.709397995598525
1211,27.343690841438736
1212,148.68280954162873
1213,3.1408933876305682
1214,2.3488014987681356
1215,38.91285085136121
1216,8.448669201520913
1217,3.573562305645303
1218,10.82468697873778
1219,1.6486249200534915
1220,61.50959702296431
1221,8.620344447636157
1222,5.135102414176561
1223,2.7168451897879407
1224,1.3358823888771099
1225,2.1715564395822975
1226,20.672192426458636
1227,2.621751699351512
1228,3.3622372748718723
1229,8365.0
1230,1.5322401868553774
1231,93.10548523206751
1232,3.858156397979233
1233,1.3553513365572352
1234,80.53058287630876
1235,2.672556001774764
1236,2.6198469967687967
1237,16.254384888997915
1238,11.235087391285747
1239,9.650858565144194
1240,4.483234339715733
1241,3.206149865926455
1242,6.361603974449965
1243,136.24242424242425
1244,138.0
1245,6.211618257261411
1246,4.29047104819474
1247,82.61964285714286
1248,155.0
1249,2.7281834678764727
1250,26.84259259259259
1251,2.2333333333333334
1252,14.709183960219404
1253,7.5
1254,2248.0
1255,422.31168831168833
1256,5.81981981981982
1257,5.818770226537217
1258,1.1428571428571428
1259,3.5601659751037342
1260,124.89677419354838
1261,2185.0
1262,13.062395309882747
1263,2.7010605843648405
1264,1.3148264229365696
1265,13.96991028295376
1266,1.1415538500370697
1267,10.285714285714286
1268,1.3735994202575394
1269,3.7640845070422535
1270,8.991867273910215
1271,51.03887559808612
1272,35.57142857142857
1273,1.0244756533598731
1274,48.98703620920876
1275,19.72449590143335
1276,6.372262773722627
1277,1.6666666666666667
1278,45.06695232994108
1279,9.648936170212766
1280,2.105156081124038
1281,12.3305713039686
1282,17.218909823250392
1283,4.676470588235294
1284,1.1288659793814433
1285,1.5754806429455368
1286,8.549545523870197
1287,176.61410565835345
1288,1.8956989247311828
1289,13.300302415178756
1290,14.830227743271221
1291,741.535864978903
1292,80.85360149672591
1293,59.34078303425775
1294,12.89165409753645
1295,46.35598705501618
1296,6.410617551462622
1297,1488.53125
1298,19.082397207983423
1299,34.76852698993596
1300,1.1224818694601129
1301,171.546
1302,20.79217273954116
1303,1.091616678393538
1304,67.60211659858894
1305,4.641510707524937
1306,1.540391521881565
1307,827.8724832214765
1308,67.71428571428571
1309,17.140437544107268
1310,1.26890756302521
1311,1.5151382026121047
1312,6.435151386994928
1313,254.61111111111111
1314,1.1594593659952945
1315,5.494403998696077
1316,7.378803453749115
1317,5433.0
1318,700.0
1319,8.951403887688985
1320,86.65068493150685
1321,386.7493237150586
1322,1.7301986997301304
1323,3.42870699881376
1324,45.88979591836735
1325,15.329113924050633
1326,1.8919124643196956
1327,6.4
1328,2.6289931316673973
1329,81.75
1330,10.978386844166014
1331,51.0
1332,267.7231270358306
1333,21.569770075886282
1334,5.511494252873563
1335,39.97481108312343
1336,11.490961199294533
1337,12.129849916620344
1338,1.0181475539279443
1339,533.5
1340,171.95257452574526
1341,45.29038670039754
1342,4.258064516129032
1343,122.0439024390244
1344,24.515113350125944
1345,16.201058201058203
1346,129.77862595419847
1347,1.6210670776668317
1348,1.1946243966844914
1349,36.89049352825068
1350,1.512897420515897
1351,5.307252199404363
1352,6.116779068315224
1353,1.336839077704808
1354,4.8214136344625675
1355,1.92
1356,41.774379432624116
1357,44.79702312492048
