,error
947,1.2620285642923639
948,20.97230769230769
949,2.666227821747317
950,1.21019224984409
951,1.7739391203492823
952,1.33124648329869
953,1.1427156195130532
954,1.2036839990639887
955,1.200079529977831
956,4.856448958469831
957,2.0738277043374906
958,1.3095055672233002
959,1.4180748850182572
960,1.3756452311335758
961,1.2010288137481548
962,2.6427134938931673
963,1.0582563982704218
964,1.5593025294181606
965,1.1820221792337882
966,26.074074074074073
967,3.915337642362764
968,1.656085011191264
969,1.210871249428658
970,169568.0
971,2.556117419635656
972,2.9862306368330467
973,24.37037037037037
974,1.2717406499002402
975,1.0113975877694263
976,1.4260700389105059
977,5.459738719587199
978,1.264985256947449
979,7.489678246700028
980,2.6525964739318035
981,3.429201718285224
982,1.3843773728499915
983,1.6379870671286432
984,1.05103370054689
985,8.03862979165122
986,5.793388429752066
987,6.985257718496956
988,1.5346238589864651
989,1.0927838330483712
990,1.3078460305104045
991,1.0040256815716924
992,4.930914941295896
993,1.0030852163063186
994,1.4911958004438826
995,7.722066009034756
996,1.1825128612237754
997,1.194249005812175
998,1.0973286333219199
999,1.0425694881522092
1000,1.0957308703152049
1001,3.4334570217663667
1002,2.798776338379897
1003,1.5077446730218598
1004,1.3189613487382656
1005,5.100632943513598
1006,583.6
1007,12.114417680074837
1008,1.0425211530187868
1009,1.1074355229850867
1010,1.0799574941798245
1011,11.307692307692308
1012,1.0474759615384615
1013,1.2414871310624274
1014,1.307782628827773
1015,1.3313700498810592
1016,1.2090084729682562
1017,1.2900250396507404
1018,1.1983290945355762
1019,2.5743003384793197
1020,14.70251100793809
1021,1.0968324384781862
1022,1.0475365663662568
1023,1.3828173944624635
1024,1.4525681422071148
1025,1.8346774193548387
1026,1.2047984335465975
1027,7.026315789473684
1028,2.274910555076215
1029,5.530402525592385
1030,1.1360025299170722
1031,1.1765284908556461
1032,1.2962962962962963
1033,1.4357636664682787
1034,1.912113796267972
1035,9.585108391839784
1036,5.319148936170213
1037,14.066666666666666
1038,1.5466520817515756
1039,1.2690988003198909
1040,6.730901167800546
1041,1.4479889154079033
1042,1.0650453340316193
1043,1.326290872651945
1044,1.1998322196382725
1045,1.5094952718216135
1046,13.184878587196469
1047,1.6193776185080762
1048,1.1236623692002223
1049,1.4389061161555594
1050,1.1708945978980208
1051,1.2273982683919722
1052,1.068116712183514
1053,1.1701784055099724
1054,3.9776122169953423
